날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,TR,ATR,골든크로스,데드크로스,MACD_골든크로스
2024-11-07 14:00:00,112.0919969745923,113.38659488952868,110.90694990848553,112.93846893310547,13569800,0.0,,,,,0.0,0.0,0.0,,,False,2.479644981043151,,False,False,False
2024-11-08 14:00:00,111.67374579370625,113.824768632914,110.11027381430314,111.43474578857422,13045700,-1.50372314453125,,,,0.0,-0.11995512264067543,-0.023991024528135087,-0.09596409811254034,,,False,3.7144948186108593,,False,False,False
2024-11-11 14:00:00,110.4886899666685,111.04636676970823,106.32606923226149,108.19825744628906,14479700,-3.2364883422851562,,,,0.0,-0.47075145261106854,-0.11334311014472179,-0.3574083424663468,,,False,5.10867655631273,,False,False,False
2024-11-12 14:00:00,104.56344252064645,104.65306468163783,101.6456242492586,103.66718292236328,21859700,-4.531074523925781,,,,0.0,-1.1016804315322588,-0.3110105744222292,-0.7906698571100297,,,False,6.55263319703046,,False,False,False
2024-11-13 14:00:00,102.37258526083885,102.91033338422245,99.40497204411868,99.50455474853516,18416200,-4.162628173828125,107.14864196777344,,,0.0,-1.9155047516017305,-0.6319094098581295,-1.283595341743601,,,False,4.262210878244602,,False,False,False
2024-11-14 14:00:00,100.868859219526,101.86470143798593,98.15020662015422,98.76763153076172,18459700,-0.7369232177734375,104.3144744873047,,,0.0,-2.5900731821155603,-1.0235421643096156,-1.5665310178059446,,,False,3.7144948178317065,,False,False,False
2024-11-15 14:00:00,97.14441366396382,97.79170504257738,95.24235133647016,95.93943786621094,18518300,-2.8281936645507812,101.21541290283203,,,0.0,-3.3146755988399406,-1.4817688512156808,-1.8329067476242598,,,False,3.525280194291554,,False,False,False
2024-11-18 14:00:00,96.14856850011009,97.66224531768059,95.13280519030944,97.10457611083984,14236400,1.1651382446289062,98.99667663574219,,,8.132709379199241,-3.751664463097029,-1.9357479735919505,-1.8159164895050786,,,False,2.5294401273711458,,False,False,False
2024-11-19 14:00:00,96.59669365331666,97.77178775630517,96.10873310138548,97.32366180419922,14160300,0.219085693359375,97.72797241210938,,,9.62112233272235,-4.033803723508001,-2.3553591235751608,-1.6784445999328401,,,False,1.6630546549196907,,False,False,False
2024-11-20 14:00:00,97.57262828972299,98.12033697586996,96.1286524495024,97.96100616455078,10490600,0.6373443603515625,97.4192626953125,,,13.986998832121088,-4.158041443249132,-2.715895587509955,-1.4421458557391773,,,False,1.991684526367564,,False,False,False
2024-11-21 14:00:00,99.68380446725321,102.86054357281284,97.65228543152597,102.33274841308594,18915200,4.371742248535156,98.13228607177734,,,36.60770130005183,-3.859250628995099,-2.9445665958069838,-0.9146840331881152,,,False,5.208258141286876,,False,False,False
2024-11-22 14:00:00,101.93440698011254,103.27879241449162,101.2273599382935,102.21324157714844,12063700,-0.1195068359375,99.38704681396484,,,36.32645431269897,-3.590708506403672,-3.0737949779263216,-0.5169135284773505,,,False,2.0514324761981158,,False,False,False
2024-11-25 14:00:00,103.41822299890535,105.9576239438201,103.37838839454376,104.04560852050781,22837900,1.832366943359375,100.77525329589844,,,43.49464296919373,-3.1932207794739753,-3.0976801382358525,-0.09554064123812278,,,False,3.7443823666716582,,False,False,False
2024-11-26 14:00:00,103.56759710802488,104.28460476516976,99.8929366639942,101.37674713134766,19275700,-2.6688613891601562,101.58587036132812,,,36.966917460872565,-3.0583094144395773,-3.0898059934765976,0.0314965790370203,,,False,4.391668101175554,3.6383825598111192,False,False,True
